20160930,090000,57.6000000,57.6600000,57.3400000,57.3700000,257184
20160930,100000,57.3600000,57.5100000,57.3500000,57.4900000,301341
20160930,110000,57.4900000,57.6700000,57.4900000,57.5200000,244193
20160930,120000,57.5200000,57.6400000,57.4900000,57.4900000,188141
20160930,130000,57.4900000,57.6100000,57.4600000,57.5400000,146131
20160930,140000,57.5400000,57.6200000,57.5200000,57.5750000,139366
20160930,150000,57.5800000,57.7700000,57.5800000,57.5800000,738189
